url,address,city,state,zip,monthly_payment_total,assumable_rate_pct,loan_type,loan_balance,monthly_payment,price,equity_needed,monthly_tax,monthly_insurance,monthly_hoa,beds,baths,sqft,monthly_loan_insurance,remaining_years
https://www.withroam.com/listing/409-FERN-BAY-DR-SW-262-ATLANTA-GA-30331/420035,"409 Fern Bay Dr SW # 262, Atlanta, GA, 30331",Atlanta,GA,30331,1408.0,2.87,FHA,130845.0,603.0,300000.0,169154.0,325.0,160.0,216.0,3.0,2.5,2205.0,103.0,
https://www.withroam.com/listing/145-SHADYBROOK-LN-SW-ATLANTA-GA-30331/356592,"145 Shadybrook Ln SW, Atlanta, GA, 30331",Atlanta,GA,30331,1578.0,3.5,FHA,124386.0,707.0,470000.0,345613.0,509.0,250.0,0.0,4.0,2.5,2808.0,111.0,
https://www.withroam.com/listing/5622-LAUREL-RIDGE-DR-%23-19-ATLANTA-GA-30344/178729,"5622 Laurel Ridge Dr # # 19, Atlanta, GA, 30344",Atlanta,GA,30344,1115.0,2.75,VA,143972.0,655.0,285000.0,141027.0,308.0,152.0,0.0,4.0,2.5,2110.0,,
https://www.withroam.com/listing/5185-BARRINGTON-TRACE-DR-SW-ATLANTA-GA-30331/382895,"5185 Barrington Trace Dr SW, Atlanta, GA, 30331",Atlanta,GA,30331,3475.0,4.79,FHA,192687.0,1646.0,949999.0,757312.0,1029.0,506.0,70.0,6.0,5.5,5043.0,222.0,
https://www.withroam.com/listing/4360-STONE-GATE-WAY-92-ATLANTA-GA-30344/397450,"4360 Stone Gate Way # 92, Atlanta, GA, 30344",Atlanta,GA,30344,1263.0,4.57,FHA,80511.0,638.0,177000.0,96488.0,191.0,94.0,250.0,2.0,2.5,1485.0,88.0,
https://www.withroam.com/listing/253-GALLANT-CT-%23-17-17-MABLETON-GA-30126/152264,"253 Gallant Ct # 17, Mableton, GA, 30126",Mableton,GA,30126,1184.0,4.42,FHA,111375.0,600.0,210000.0,98624.0,192.0,112.0,195.0,2.0,2.5,1216.0,84.0,
https://www.withroam.com/listing/2120-BOULDER-CHASE-CT-ELLENWOOD-GA-30294/420966,"2120 Boulder Chase Ct, Ellenwood, GA, 30294",Ellenwood,GA,30294,1276.0,5.13,FHA,78089.0,690.0,294900.0,216810.0,317.0,157.0,22.0,4.0,4.5,1350.0,89.0,
https://www.withroam.com/listing/3155-TARIAN-WAY-DECATUR-GA-30034/265681,"3155 Tarian Way, Decatur, GA, 30034",Decatur,GA,30034,1431.0,3.6,FHA,148095.0,780.0,219900.0,71804.0,236.0,117.0,175.0,3.0,2.5,1488.0,121.0,
https://www.withroam.com/listing/5163-EAST-ST-FOREST-PARK-GA-30297/414955,"5163 East St, Forest Park, GA, 30297",Forest Park,GA,30297,2324.0,5.125,FHA,276608.0,1603.0,290000.0,13391.0,357.0,154.0,0.0,3.0,2.5,1641.0,208.0,
https://www.withroam.com/listing/2413-TOLLIVER-HILLS-LN-ELLENWOOD-GA-30294/343090,"2413 Tolliver Hills Ln, Ellenwood, GA, 30294",Ellenwood,GA,30294,1211.0,2.7,FHA,155528.0,716.0,229999.0,74470.0,247.0,122.0,0.0,3.0,2.0,1557.0,125.0,
https://www.withroam.com/listing/4765-STILLWOOD-CV-FOREST-PARK-GA-30297/401067,"4765 Stillwood Cv, Forest Park, GA, 30297",Forest Park,GA,30297,1077.0,2.6,FHA,137646.0,628.0,191011.0,53364.0,235.0,101.0,0.0,3.0,2.0,1290.0,111.0,
https://www.withroam.com/listing/1883-MOORE-CREEK-LN-CONLEY-GA-30288/412235,"1883 Moore Creek Ln, Conley, GA, 30288",Conley,GA,30288,1436.0,3.63,FHA,107164.0,728.0,369900.0,262735.0,397.0,197.0,0.0,4.0,2.5,4409.0,113.0,
https://www.withroam.com/listing/1634-MARCEAU-DR-CONLEY-GA-30288/418397,"1634 Marceau Dr, Conley, GA, 30288",Conley,GA,30288,1120.0,3.42,FHA,91382.0,593.0,245000.0,153617.0,302.0,130.0,0.0,4.0,3.0,1368.0,94.0,
https://www.withroam.com/listing/4255-OLD-HOUSE-DR-CONLEY-GA-30288/131595,"4255 Old House Dr, Conley, GA, 30288",Conley,GA,30288,2503.0,5.3,FHA,292914.0,1721.0,350000.0,57085.0,376.0,186.0,0.0,4.0,2.5,2514.0,219.0,
https://www.withroam.com/listing/2840-ELLENWOOD-VILLAGE-WAY-ELLENWOOD-GA-30294/338476,"2840 Ellenwood Village Way, Ellenwood, GA, 30294",Ellenwood,GA,30294,1768.0,2.98,FHA,199253.0,938.0,380000.0,180746.0,468.0,202.0,0.0,5.0,2.5,,158.0,
https://www.withroam.com/listing/125-GOVERNORS-DR-FOREST-PARK-GA-30297/409396,"125 Governors Dr, Forest Park, GA, 30297",Forest Park,GA,30297,695.0,5.21,FHA,19164.0,262.0,130000.0,110835.0,160.0,69.0,170.0,3.0,2.5,1431.0,33.0,
https://www.withroam.com/listing/3875-MICAH-LN-ELLENWOOD-GA-30294/331988,"3875 Micah Ln, Ellenwood, GA, 30294",Ellenwood,GA,30294,976.0,3.5,FHA,82738.0,471.0,259900.0,177161.0,279.0,138.0,12.0,3.0,2.0,1788.0,74.0,
https://www.withroam.com/listing/3055-PANTHERS-TRCE-DECATUR-GA-30034/357987,"3055 Panthers Trce, Decatur, GA, 30034",Decatur,GA,30034,1408.0,4.5,VA,158781.0,861.0,169000.0,10219.0,181.0,90.0,275.0,2.0,2.5,1350.0,,
https://www.withroam.com/listing/4102-OXFORD-VIEW-CT-DECATUR-GA-30034/396939,"4102 Oxford View Ct, Decatur, GA, 30034",Decatur,GA,30034,2177.0,2.7,FHA,322092.0,1378.0,399900.0,77807.0,429.0,213.0,0.0,4.0,3.5,,155.0,
https://www.withroam.com/listing/3808-SHANE-CT-ELLENWOOD-GA-30294/293973,"3808 Shane Ct, Ellenwood, GA, 30294",Ellenwood,GA,30294,1152.0,2.6,FHA,133812.0,611.0,269000.0,135187.0,289.0,143.0,0.0,4.0,2.0,1946.0,108.0,
https://www.withroam.com/listing/2581-STAR-LN-DECATUR-GA-30034/262631,"2581 Star Ln, Decatur, GA, 30034",Decatur,GA,30034,1379.0,3.05,FHA,179118.0,854.0,220000.0,40881.0,236.0,117.0,29.0,4.0,2.5,2028.0,142.0,25.0
https://www.withroam.com/listing/121-AMELIA-WAY-ELLENWOOD-GA-30294/123718,"121 Amelia Way, Ellenwood, GA, 30294",Ellenwood,GA,30294,2165.0,2.71,FHA,247711.0,1148.0,415000.0,167288.0,529.0,221.0,66.0,5.0,3.0,2693.0,200.0,
https://www.withroam.com/listing/2494-GLENROCK-DR-DECATUR-GA-30032/386682,"2494 Glenrock Dr, Decatur, GA, 30032",Decatur,GA,30032,1754.0,2.875,VA,266773.0,1239.0,320000.0,53226.0,344.0,170.0,0.0,4.0,2.0,1926.0,,
https://www.withroam.com/listing/4123-BOSENBERRY-WAY-ELLENWOOD-GA-30294/415240,"4123 Bosenberry Way, Ellenwood, GA, 30294",Ellenwood,GA,30294,1201.0,3.63,FHA,105783.0,622.0,300000.0,194216.0,322.0,160.0,0.0,4.0,3.5,2047.0,96.0,
https://www.withroam.com/listing/3000-CATHEDRAL-PL-DECATUR-GA-30034/146375,"3000 Cathedral Pl, Decatur, GA, 30034",Decatur,GA,30034,2736.0,3.75,FHA,175800.0,1048.0,950000.0,774199.0,1021.0,506.0,0.0,4.0,3.0,4261.0,160.0,
https://www.withroam.com/listing/2619-OLD-TONEY-RD-ELLENWOOD-GA-30294/286721,"2619 Old Toney Rd, Ellenwood, GA, 30294",Ellenwood,GA,30294,1157.0,3.55,FHA,128882.0,634.0,240000.0,111117.0,296.0,128.0,0.0,3.0,2.0,1280.0,99.0,
https://www.withroam.com/listing/1560-EASTERN-SUNRISE-LN-DECATUR-GA-30034/419400,"1560 Eastern Sunrise Ln, Decatur, GA, 30034",Decatur,GA,30034,875.0,3.75,FHA,85679.0,458.0,198900.0,113220.0,213.0,106.0,27.0,2.0,2.5,1424.0,70.0,
https://www.withroam.com/listing/3581-TURNER-HEIGHTS-DR-DECATUR-GA-30032/292329,"3581 Turner Heights Dr, Decatur, GA, 30032",Decatur,GA,30032,1424.0,4.58,FHA,93658.0,728.0,370000.0,276341.0,397.0,197.0,0.0,4.0,2.5,2050.0,100.0,
https://www.withroam.com/listing/3185-KINGS-GLEN-TRL-DECATUR-GA-30034/418840,"3185 Kings Glen Trl, Decatur, GA, 30034",Decatur,GA,30034,1356.0,5.25,FHA,134364.0,845.0,249900.0,115535.0,268.0,133.0,0.0,3.0,2.5,1856.0,108.0,
https://www.withroam.com/listing/3354-WAKEFIELD-DR-DECATUR-GA-30034/197908,"3354 Wakefield Dr, Decatur, GA, 30034",Decatur,GA,30034,1259.0,3.65,FHA,89155.0,539.0,395900.0,306744.0,425.0,211.0,0.0,4.0,3.0,2388.0,83.0,
https://www.withroam.com/listing/1864-LA-MESA-LN-DECATUR-GA-30032/414253,"1864 La Mesa Ln, Decatur, GA, 30032",Decatur,GA,30032,1121.0,5.0,FHA,61647.0,521.0,330000.0,268352.0,354.0,176.0,0.0,3.0,2.5,2349.0,68.0,
https://www.withroam.com/listing/3675-GRAY-BIRCH-DR-DECATUR-GA-30034/364790,"3675 Gray Birch Dr, Decatur, GA, 30034",Decatur,GA,30034,1394.0,4.98,FHA,105435.0,876.0,249900.0,144464.0,268.0,133.0,0.0,4.0,2.5,2150.0,115.0,
https://www.withroam.com/listing/2713-NEPTUNE-PL-DECATUR-GA-30034/367918,"2713 Neptune Pl, Decatur, GA, 30034",Decatur,GA,30034,1193.0,4.0,FHA,123278.0,675.0,260000.0,136721.0,279.0,138.0,0.0,3.0,2.0,,100.0,
https://www.withroam.com/listing/4414-MITCHELLS-RIDGE-DR-ELLENWOOD-GA-30294/379025,"4414 Mitchells Ridge Dr, Ellenwood, GA, 30294",Ellenwood,GA,30294,1370.0,4.38,FHA,100359.0,689.0,330000.0,229640.0,407.0,176.0,0.0,3.0,2.5,,97.0,
https://www.withroam.com/listing/3816-HOLY-CROSS-CT-DECATUR-GA-30034/354378,"3816 Holy Cross Ct, Decatur, GA, 30034",Decatur,GA,30034,1674.0,3.09,FHA,158578.0,746.0,500000.0,341421.0,537.0,266.0,0.0,4.0,2.5,2874.0,123.0,
https://www.withroam.com/listing/4387-NORTHWIND-DR-ELLENWOOD-GA-30294/409373,"4387 Northwind Dr, Ellenwood, GA, 30294",Ellenwood,GA,30294,1254.0,5.19,FHA,72531.0,626.0,310000.0,237468.0,382.0,165.0,0.0,4.0,3.0,1626.0,80.0,
https://www.withroam.com/listing/4069-WARD-LAKE-TRL-ELLENWOOD-GA-30294/414285,"4069 Ward Lake Trl, Ellenwood, GA, 30294",Ellenwood,GA,30294,818.0,5.0,FHA,45151.0,382.0,239900.0,194748.0,257.0,127.0,0.0,3.0,2.0,11696.0,50.0,
https://www.withroam.com/listing/5338-CREEKVIEW-LN-MORROW-GA-30260/206374,"5338 Creekview Ln, Morrow, GA, 30260",Morrow,GA,30260,761.0,5.0,FHA,31533.0,263.0,239300.0,207766.0,295.0,127.0,40.0,4.0,3.0,1836.0,34.0,
https://www.withroam.com/listing/4032-WARD-LAKE-TRL-ELLENWOOD-GA-30294/261003,"4032 Ward Lake Trl, Ellenwood, GA, 30294",Ellenwood,GA,30294,997.0,3.75,FHA,97134.0,516.0,250000.0,152865.0,268.0,133.0,0.0,3.0,2.5,,78.0,
https://www.withroam.com/listing/3325-IDLECREEK-WAY-DECATUR-GA-30034/396922,"3325 Idlecreek Way, Decatur, GA, 30034",Decatur,GA,30034,1450.0,4.25,FHA,111214.0,853.0,294900.0,183685.0,317.0,157.0,0.0,4.0,3.0,1746.0,122.0,
https://www.withroam.com/listing/3809-AUSTIN-PARK-LN-DECATUR-GA-30032/365837,"3809 Austin Park Ln, Decatur, GA, 30032",Decatur,GA,30032,1024.0,5.25,FHA,45030.0,623.0,199900.0,154869.0,214.0,106.0,0.0,3.0,2.5,1464.0,79.0,
https://www.withroam.com/listing/691-HEATHMOOR-PL-DECATUR-GA-30032/325576,"691 Heathmoor Pl, Decatur, GA, 30032",Decatur,GA,30032,1687.0,3.0,FHA,210775.0,1017.0,310000.0,99224.0,333.0,165.0,0.0,3.0,2.0,1594.0,171.0,
https://www.withroam.com/listing/2117-TREEHAVEN-CT-DECATUR-GA-30035/384329,"2117 Treehaven Ct, Decatur, GA, 30035",Decatur,GA,30035,1856.0,2.8,FHA,227812.0,1069.0,375000.0,147187.0,403.0,200.0,0.0,4.0,3.0,2417.0,184.0,
https://www.withroam.com/listing/2234-NEWGATE-DR-DECATUR-GA-30035/324185,"2234 Newgate Dr, Decatur, GA, 30035",Decatur,GA,30035,888.0,4.25,FHA,71628.0,432.0,244900.0,173271.0,263.0,130.0,0.0,4.0,2.0,1808.0,62.0,
https://www.withroam.com/listing/4164-ALDEN-PARK-DR-DECATUR-GA-30035/392143,"4164 Alden Park Dr, Decatur, GA, 30035",Decatur,GA,30035,1484.0,4.25,FHA,133972.0,787.0,269900.0,135927.0,290.0,143.0,150.0,3.0,2.5,1478.0,113.0,
https://www.withroam.com/listing/1799-TIMBER-VALLEY-WAY-SE-SMYRNA-GA-30080/189411,"1799 Timber Valley Way SE, Smyrna, GA, 30080",Smyrna,GA,30080,1392.0,2.9,FHA,193431.0,899.0,235000.0,41568.0,215.0,125.0,0.0,2.0,2.0,1152.0,153.0,
https://www.withroam.com/listing/3371-KING-SPRINGS-RD-SE-SMYRNA-GA-30080/417167,"3371 King Springs Rd SE, Smyrna, GA, 30080",Smyrna,GA,30080,3053.0,4.0,VA,447644.0,2277.0,535000.0,87355.0,490.0,285.0,0.0,3.0,2.0,1436.0,,
https://www.withroam.com/listing/310-SPRING-HEIGHTS-LN-SE-%23-3%2F310-3%2F310-SMYRNA-GA-30080/407625,"310 Spring Heights Ln SE # 3/310, Smyrna, GA, 30080",Smyrna,GA,30080,1515.0,2.625,VA,173466.0,791.0,289000.0,115533.0,264.0,154.0,305.0,2.0,2.0,1278.0,,
https://www.withroam.com/listing/6579-ARBOR-GATE-DR-SW-%23-10-10-MABLETON-GA-30126/397463,"6579 Arbor Gate Dr SW # 10, Mableton, GA, 30126",Mableton,GA,30126,1417.0,3.75,VA,173952.0,875.0,208500.0,34547.0,191.0,111.0,240.0,2.0,2.5,1380.0,,
https://www.withroam.com/listing/1212-STONE-CASTLE-CIR-SE-SMYRNA-GA-30080/361789,"1212 Stone Castle Cir SE, Smyrna, GA, 30080",Smyrna,GA,30080,2270.0,2.625,VA,335138.0,1528.0,499900.0,164761.0,458.0,266.0,17.0,3.0,3.5,1900.0,,
https://www.withroam.com/listing/4781-HIGHSIDE-WAY-SMYRNA-GA-30082/324195,"4781 Highside Way, Smyrna, GA, 30082",Smyrna,GA,30082,2690.0,3.25,VA,330417.0,1653.0,525000.0,194582.0,481.0,280.0,275.0,4.0,3.5,2410.0,,24.0
https://www.withroam.com/listing/7080-FRINGE-FLOWER-DR-%23-18-18-AUSTELL-GA-30168/335806,"7080 Fringe Flower Dr # 18, Austell, GA, 30168",Austell,GA,30168,1398.0,3.375,FHA,163261.0,826.0,292900.0,129638.0,268.0,156.0,15.0,3.0,2.5,1826.0,132.0,
https://www.withroam.com/listing/3458-FENTON-DR-SE-SMYRNA-GA-30080/374717,"3458 Fenton Dr SE, Smyrna, GA, 30080",Smyrna,GA,30080,3182.0,3.02,FHA,361570.0,1718.0,524999.0,163428.0,481.0,280.0,415.0,3.0,2.5,2166.0,287.0,25.0
https://www.withroam.com/listing/2510-CUMBERLAND-CT-SE-SMYRNA-GA-30080/133388,"2510 Cumberland Ct SE, Smyrna, GA, 30080",Smyrna,GA,30080,1437.0,2.75,VA,159517.0,727.0,238000.0,78482.0,218.0,126.0,365.0,2.0,1.0,1148.0,,
https://www.withroam.com/listing/4247-MILLSIDE-WALK-SE-SMYRNA-GA-30080/388555,"4247 Millside Walk SE, Smyrna, GA, 30080",Smyrna,GA,30080,3032.0,2.625,VA,400522.0,1848.0,775000.0,374477.0,710.0,413.0,60.0,5.0,4.0,5210.0,,
https://www.withroam.com/listing/4805-W-VILLAGE-WAY-SE-%23-2000%2F2-2000%2F2-SMYRNA-GA-30080/380669,"4805 W Village Way SE # 2000/2, Smyrna, GA, 30080",Smyrna,GA,30080,2798.0,5.375,FHA,296263.0,1759.0,325000.0,28736.0,297.0,173.0,345.0,2.0,2.0,1175.0,222.0,
https://www.withroam.com/listing/2133-LUCERNE-LN-SE-SMYRNA-GA-30080/328850,"2133 Lucerne Ln SE, Smyrna, GA, 30080",Smyrna,GA,30080,2793.0,2.75,VA,286285.0,1308.0,850000.0,563714.0,779.0,453.0,252.0,4.0,3.5,3563.0,,
https://www.withroam.com/listing/4204-HARDY-AVE-SMYRNA-GA-30082/129335,"4204 Hardy Ave, Smyrna, GA, 30082",Smyrna,GA,30082,2822.0,3.97,FHA,268442.0,1635.0,635999.0,367556.0,583.0,339.0,20.0,5.0,5.0,3639.0,243.0,
https://www.withroam.com/listing/1904-COUNTRY-PARK-DR-SE-SMYRNA-GA-30080/291704,"1904 Country Park Dr SE, Smyrna, GA, 30080",Smyrna,GA,30080,1108.0,3.38,FHA,66464.0,435.0,196000.0,129535.0,179.0,104.0,320.0,2.0,1.0,1089.0,69.0,
https://www.withroam.com/listing/7054-ELMWOOD-RIDGE-CT-ATLANTA-GA-30340/400157,"7054 Elmwood Ridge Ct, Atlanta, GA, 30340",Atlanta,GA,30340,2552.0,2.7,FHA,307366.0,1393.0,399900.0,92533.0,376.0,213.0,325.0,3.0,3.5,2260.0,243.0,
https://www.withroam.com/listing/5717-BRADDOCK-CT-ATLANTA-GA-30350/355620,"5717 Braddock Ct, Atlanta, GA, 30350",Atlanta,GA,30350,3701.0,4.16,VA,525265.0,2752.0,590000.0,64734.0,634.0,314.0,0.0,4.0,4.5,2328.0,,
https://www.withroam.com/listing/6681-SEPTEMBER-EVE-PEACHTREE-CORNERS-GA-30092/381685,"6681 September Eve, Peachtree Corners, GA, 30092",Peachtree Corners,GA,30092,1470.0,3.0,FHA,141431.0,683.0,239000.0,97568.0,225.0,127.0,320.0,2.0,2.5,1152.0,114.0,
https://www.withroam.com/listing/1017-MADELINE-LN-ATLANTA-GA-30350/418582,"1017 Madeline Ln, Atlanta, GA, 30350",Atlanta,GA,30350,3696.0,3.0,VA,429458.0,2083.0,750000.0,320541.0,812.0,400.0,400.0,3.0,2.5,3010.0,,
https://www.withroam.com/listing/78-DUNWOODY-SPRINGS-DR-78-ATLANTA-GA-30328/361345,"78 Dunwoody Springs Dr # 78, Atlanta, GA, 30328",Atlanta,GA,30328,2191.0,2.75,VA,266716.0,1224.0,319400.0,52683.0,346.0,170.0,450.0,2.0,2.0,1900.0,,
https://www.withroam.com/listing/2226-SPRING-WALK-CT-ATLANTA-GA-30341/402654,"2226 Spring Walk Ct, Atlanta, GA, 30341",Atlanta,GA,30341,1490.0,2.625,VA,192333.0,887.0,350000.0,157666.0,376.0,186.0,40.0,2.0,3.5,1960.0,,
https://www.withroam.com/listing/941-PERSIMMON-PT-ATLANTA-GA-30328/409727,"941 Persimmon Pt, Atlanta, GA, 30328",Atlanta,GA,30328,2958.0,2.67,FHA,309352.0,1421.0,565000.0,255647.0,612.0,301.0,375.0,3.0,3.5,2300.0,249.0,
https://www.withroam.com/listing/3554-PINE-ST-ATLANTA-GA-30340/381695,"3554 Pine St, Atlanta, GA, 30340",Atlanta,GA,30340,1460.0,3.51,FHA,145207.0,748.0,369500.0,224292.0,397.0,197.0,0.0,3.0,2.0,1269.0,117.0,
https://www.withroam.com/listing/2570-BRADFORD-SQ-NE-ATLANTA-GA-30345/103380,"2570 Bradford Sq NE, Atlanta, GA, 30345",Atlanta,GA,30345,2152.0,5.375,FHA,212939.0,1264.0,235000.0,22060.0,252.0,125.0,350.0,4.0,2.5,1606.0,159.0,
https://www.withroam.com/listing/1850-COTILLION-DR-UNIT-4206-4206-ATLANTA-GA-30338/410675,"1850 Cotillion Dr # 4206, Atlanta, GA, 30338",Atlanta,GA,30338,1141.0,4.38,FHA,69266.0,465.0,235000.0,165733.0,252.0,125.0,232.0,1.0,1.0,752.0,66.0,
https://www.withroam.com/listing/2431-NORWOOD-PARK-XING-ATLANTA-GA-30340/358382,"2431 Norwood Park Xing, Atlanta, GA, 30340",Atlanta,GA,30340,2700.0,4.5,FHA,268263.0,1592.0,414500.0,146236.0,390.0,221.0,275.0,3.0,2.5,2216.0,222.0,
https://www.withroam.com/listing/2441-KINGS-CT-NE-ATLANTA-GA-30345/395233,"2441 Kings Ct NE, Atlanta, GA, 30345",Atlanta,GA,30345,3143.0,3.94,VA,341507.0,1954.0,739000.0,397492.0,794.0,394.0,0.0,4.0,3.5,6154.0,,
https://www.withroam.com/listing/505-WYNCOURTNEY-DR-ATLANTA-GA-30328/372551,"505 Wyncourtney Dr, Atlanta, GA, 30328",Atlanta,GA,30328,2835.0,3.37,FHA,270365.0,1399.0,750000.0,479634.0,812.0,400.0,0.0,4.0,3.0,3500.0,224.0,
https://www.withroam.com/listing/6431-WRIGHT-RD-ATLANTA-GA-30328/416390,"6431 Wright Rd, Atlanta, GA, 30328",Atlanta,GA,30328,1836.0,2.5,VA,218065.0,987.0,525000.0,306934.0,568.0,280.0,0.0,3.0,2.0,1248.0,,
https://www.withroam.com/listing/423-JEFFERSON-CIR-423-ATLANTA-GA-30328/408075,"423 Jefferson Cir # 423, Atlanta, GA, 30328",Atlanta,GA,30328,2680.0,4.35,FHA,185344.0,1063.0,650000.0,464655.0,704.0,346.0,415.0,3.0,3.5,2156.0,151.0,23.0
https://www.withroam.com/listing/7500-ROSWELL-RD-UNIT-78-78-ATLANTA-GA-30350/339341,"7500 Roswell Rd # 78, Atlanta, GA, 30350",Atlanta,GA,30350,2030.0,3.88,FHA,169419.0,1021.0,325000.0,155580.0,352.0,173.0,330.0,3.0,2.5,1728.0,153.0,
https://www.withroam.com/listing/1850-COTILLION-DR-UNIT-3304-3304-ATLANTA-GA-30338/364796,"1850 Cotillion Dr # 3304, Atlanta, GA, 30338",Atlanta,GA,30338,1119.0,5.0,FHA,60452.0,505.0,235000.0,174547.0,252.0,125.0,170.0,1.0,1.0,727.0,66.0,
https://www.withroam.com/listing/708-WOODCLIFF-DR-ATLANTA-GA-30350/357216,"708 Woodcliff Dr, Atlanta, GA, 30350",Atlanta,GA,30350,942.0,5.37,FHA,29337.0,258.0,199000.0,169662.0,215.0,106.0,330.0,1.0,1.0,861.0,32.0,
https://www.withroam.com/listing/3085-COLONIAL-WAY-APT-H-H-ATLANTA-GA-30341/391150,"3085 Colonial Way Apt H # H, Atlanta, GA, 30341",Atlanta,GA,30341,1175.0,5.0,FHA,56422.0,479.0,170000.0,113577.0,182.0,90.0,359.0,2.0,1.5,960.0,63.0,
https://www.withroam.com/listing/1198-ASHBOROUGH-TER-SE-APT-F-F-MARIETTA-GA-30067/159990,"1198 Ashborough Ter SE Apt F # F, Marietta, GA, 30067",Marietta,GA,30067,1321.0,2.73,FHA,108786.0,501.0,195000.0,86213.0,178.0,104.0,450.0,3.0,2.0,1425.0,87.0,
https://www.withroam.com/listing/2029-BRIGHTLEAF-WAY-%23-133-133-MARIETTA-GA-30060/372738,"2029 Brightleaf Way # 133, Marietta, GA, 30060",Marietta,GA,30060,1842.0,2.25,VA,220350.0,955.0,425000.0,204649.0,389.0,226.0,270.0,3.0,2.5,2158.0,,
https://www.withroam.com/listing/23-FAIR-HAVEN-WAY-SE-SMYRNA-GA-30080/399542,"23 Fair Haven Way SE, Smyrna, GA, 30080",Smyrna,GA,30080,1545.0,2.75,VA,198269.0,898.0,250000.0,51731.0,229.0,133.0,285.0,2.0,2.0,1250.0,,
https://www.withroam.com/listing/1562-HAWTHORNE-AVE-SE-SMYRNA-GA-30080/413467,"1562 Hawthorne Ave SE, Smyrna, GA, 30080",Smyrna,GA,30080,2894.0,2.5,VA,403484.0,1827.0,735500.0,332015.0,674.0,392.0,0.0,4.0,3.5,2706.0,,
https://www.withroam.com/listing/177-MILLBROOK-FARM-RD-MARIETTA-GA-30068/409721,"177 Millbrook Farm Rd, Marietta, GA, 30068",Marietta,GA,30068,2907.0,2.75,VA,412431.0,1893.0,699000.0,286568.0,640.0,372.0,0.0,5.0,4.0,4692.0,,
https://www.withroam.com/listing/932-SHARON-CIR-SE-SMYRNA-GA-30080/379604,"932 Sharon Cir SE, Smyrna, GA, 30080",Smyrna,GA,30080,2246.0,3.0,VA,291082.0,1412.0,575000.0,283917.0,527.0,306.0,0.0,3.0,2.5,1650.0,,
https://www.withroam.com/listing/2158-FREYDALE-RD-SE-MARIETTA-GA-30067/409730,"2158 Freydale Rd SE, Marietta, GA, 30067",Marietta,GA,30067,1673.0,3.5,VA,200311.0,1035.0,440000.0,239688.0,403.0,234.0,0.0,3.0,2.0,1916.0,,
https://www.withroam.com/listing/599-SAINT-JAMES-WALK-SE-MARIETTA-GA-30067/418833,"599 Saint James Walk SE, Marietta, GA, 30067",Marietta,GA,30067,1459.0,4.12,FHA,144577.0,856.0,330000.0,185422.0,302.0,176.0,0.0,2.0,2.5,1698.0,125.0,
https://www.withroam.com/listing/32-RUMSON-CT-SE-SMYRNA-GA-30080/366582,"32 Rumson Ct SE, Smyrna, GA, 30080",Smyrna,GA,30080,1306.0,2.875,VA,133959.0,622.0,275000.0,141040.0,252.0,146.0,285.0,2.0,2.0,1282.0,,
https://www.withroam.com/listing/601-WYNNES-RIDGE-CIR-SE-MARIETTA-GA-30067/386741,"601 Wynnes Ridge Cir SE, Marietta, GA, 30067",Marietta,GA,30067,1164.0,3.63,FHA,73735.0,430.0,204999.0,131263.0,187.0,109.0,370.0,2.0,1.0,1049.0,66.0,
https://www.withroam.com/listing/36-MATAWAN-CIR-SE-SMYRNA-GA-30080/362240,"36 Matawan Cir SE, Smyrna, GA, 30080",Smyrna,GA,30080,1442.0,3.83,FHA,107526.0,610.0,277000.0,169473.0,253.0,147.0,338.0,2.0,2.0,1436.0,92.0,
https://www.withroam.com/listing/16-FAIR-HAVEN-WAY-SE-SMYRNA-GA-30080/405972,"16 Fair Haven Way SE, Smyrna, GA, 30080",Smyrna,GA,30080,853.0,3.25,FHA,37061.0,237.0,195000.0,157938.0,178.0,104.0,295.0,1.0,1.5,881.0,38.0,
https://www.withroam.com/listing/1854-CASWELL-PKWY-%23-56-56-MARIETTA-GA-30060/288129,"1854 Caswell Pkwy # 56, Marietta, GA, 30060",Marietta,GA,30060,2066.0,4.62,FHA,108585.0,834.0,398500.0,289914.0,365.0,212.0,540.0,3.0,2.5,1918.0,114.0,
https://www.withroam.com/listing/4480-DOBBS-XING-MARIETTA-GA-30068/409391,"4480 Dobbs Xing, Marietta, GA, 30068",Marietta,GA,30068,2310.0,5.27,FHA,141283.0,830.0,775000.0,633716.0,710.0,413.0,250.0,3.0,3.5,3294.0,106.0,
https://www.withroam.com/listing/2011-CANYON-POINT-CIR-ROSWELL-GA-30076/418318,"2011 Canyon Point Cir, Roswell, GA, 30076",Roswell,GA,30076,1772.0,3.2,FHA,151280.0,748.0,270000.0,118719.0,292.0,144.0,465.0,2.0,2.0,1240.0,122.0,
https://www.withroam.com/listing/205-WINDING-RIVER-DR-B-ATLANTA-GA-30350/356208,"205 Winding River Dr # B, Atlanta, GA, 30350",Atlanta,GA,30350,2270.0,4.75,FHA,217615.0,1213.0,244750.0,27134.0,265.0,130.0,496.0,2.0,2.5,1326.0,164.0,
https://www.withroam.com/listing/620-NEEL-REID-DR-ROSWELL-GA-30075/271253,"620 Neel Reid Dr, Roswell, GA, 30075",Roswell,GA,30075,2984.0,2.8,FHA,316469.0,1488.0,549900.0,233430.0,595.0,293.0,350.0,3.0,2.5,2536.0,256.0,
